"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"342","COMAGE","EQ","COMPUTER AGE MANAGEMENT SERV",0.01,1,"","",0,10,"INE596I01012",4910,2230,4910,1260,"","","",0,0,0,5297.15,3531.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CAMS"
"3420","INGND2","NB","6.75% India Grid Trust May 24",0.01,1,"","",0,1000,"INE219X07181",0,0,1175,885.2,"","","",0,0,0,1272.06,848.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDIGRID"
"3422","INGND3","NC","7.45% India Grid Trust May 26",0.01,1,"","",0,1000,"INE219X07199",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","745IGT26"
"3423","TATME","EQ","TATA METALIKS LIMITED",0.01,1,"","",0,10,"INE056C01010",1128.8,721,1373.7,6.6,"","","",0,0,0,1332.65,888.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TATAMETALI"
"3425","INGND4","ND","7.6% India Grid Trust May 26",0.01,1,"","",0,1000,"INE219X07207",0,0,1080,870,"","","",0,0,0,1194,796,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","76IGT26"
"3426","TATPOW","EQ","TATA POWER CO LTD",0.01,1,"","",0,1,"INE245A01021",464.2,228.05,464.2,4.27,"","","",0,0,0,510.8,418,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TATAPOWER"
"3428","INGND5","NE","7.7% India Grid Trust May 28",0.01,1,"","",0,1000,"INE219X07215",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","77IGT28"
"3432","TATGLO","EQ","TATA CONSUMER PRODUCTS LIMITED",0.01,1,"","",0,1,"INE192A01025",1252.3,827.87,1253.42,11.61,"","","",0,0,0,1329.15,1087.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TATACONSUM"
"3433","INGND6","NF","7.9% India Grid Trust May 28",0.01,1,"","",0,1000,"INE219X07223",0,0,1060,900.05,"","","",0,0,0,1206,804,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","79IGT28"
"3442","INGND7","NG","7.49% India Grid Trust May 28",0.01,1,"","",0,1000,"INE219X07231",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","749IGT28"
"3451","INGND8","NH","7.69% India Grid Trust May 28",0.01,1,"","",0,1000,"INE219X07249",0,0,1049.75,870.35,"","","",0,0,0,1164,776,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","769IGT28"
"3456","TATMOT","EQ","TATA MOTORS LIMITED",0.01,1,"","",0,2,"INE155A01022",1179,593.3,1179,10.41,"","","",0,0,0,1258.8,1030,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TATAMOTORS"
"3457","INGND9","NI","7.95% India Grid Trust May 31",0.01,1,"","",0,1000,"INE219X07256",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","795IGT31"
"3460","TELCAB","EQ","TELEPHONE CABLES LTD",0.01,1,"","",0,10,"INE745C01018",0,0,100,1,"","","",0,0,0,7.02,4.68,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TELEPHNCAB"
"3463","TEXTOO","EQ","TEXTOOL CO LTD",0.01,1,"","",0,10,"INE677A01017",0,0,315,7.5,"","","",0,0,0,11.4,7.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TEXTOOL"
"3464","INGN10","NJ","8.2% India Grid Trust May 31",0.01,1,"","",0,1000,"INE219X07264",0,0,1120,997,"","","",0,0,0,1218.01,812,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","82IGT31"
"3466","TOUFIN","EQ","TOURISM FINANCE CORPN OF INDI",0.01,1,"","",0,10,"INE305A01015",267.55,83.35,267.55,5,"","","",0,0,0,222.84,148.56,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TFCILTD"
"347","BANBEA","EQ","BANARAS BEADS LTD",0.01,1,"","",0,10,"INE655B01011",119.95,81.7,119.95,4,"","","",0,0,0,121.33,80.88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BANARBEADS"
"3470","INGN11","NK","7.72% India Grid Trust May 31",0.01,1,"","",0,1000,"INE219X07272",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","772IGT31"
"3475","THERMA","EQ","THERMAX LTD",0.01,1,"","",0,2,"INE152A01029",5839.95,2450.05,5839.95,7.65,"","","",0,0,0,6216.2,4144.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","THERMAX"
"3476","INGN12","NL","7.97% India Grid Trust May 31",0.01,1,"","",0,1000,"INE219X07280",0,0,1140.4,886,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","797IGT31"
"3481","THOCOO","EQ","THOMAS COOK (INDIA) LTD",0.01,1,"","",0,1,"INE332A01027",264,80.8,303,17.11,"","","",0,0,0,258.1,211.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","THOMASCOOK"
"3482","CHASET","EQ","CHAMAN LAL SETIA EXPORTS LTD",0.01,1,"","",0,2,"INE419D01026",269.95,178,269.95,83.1,"","","",0,0,0,272.36,181.57,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CLSEL"
"3493","TINCO","EQ","TINPLATE COMPANY OF INDIA LTD",0.01,1,"","",0,10,"INE422C01014",461.9,301.95,461.9,22.6,"","","",0,0,0,516.6,344.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TINPLATE"
"3494","POWINF","IV","POWERGRID INFRA. INVEST. TRUST",0.01,1,"","",0,10,"INE0GGX23010",0,0,142,90.9,"","","",0,0,0,113.26,75.51,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PGINVIT"
"3496","THICHE","EQ","THIRUMALAI CHEMICALS LTD",0.01,1,"","",0,1,"INE338A01024",355.5,188.65,355.5,1.96,"","","",0,0,0,400.3,266.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TIRUMALCHM"
"3499","TATSTE","EQ","TATA STEEL LIMITED",0.01,1,"","",0,1,"INE081A01020",184.6,114.6,184.6,3.71,"","","",0,0,0,179.36,146.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TATASTEEL"
"350","BANAMA","EQ","BANNARI AMMAN SUGARS LTD",0.01,1,"","",0,10,"INE459A01010",3489.9,2189.2,3489.9,36,"","","",0,0,0,3801,2534,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BANARISUG"
"3506","TITIND","EQ","TITAN COMPANY LIMITED",0.01,1,"","",0,1,"INE280A01028",3886.95,2882.45,3886.95,2.1,"","","",0,0,0,3815.15,3121.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TITAN"
"3507","MIRNYS","EQ","MIRAE ASSET NYSE FANG ETF",0.01,1,"","",0,40,"INF769K01HF4",102.75,59,102.75,33.9,"","","",0,0,0,110.96,73.97,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAFANG"
"3509","TAMPET","EQ","TAMILNADU PETROPRODUCTS LTD",0.01,1,"","",0,10,"INE148A01019",114,75.6,150.75,6.7,"","","",0,0,0,119.64,79.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TNPETRO"
"3515","TOLBUL","EQ","TOLANI BULK CARRIERS LTD",0.01,1,"","",0,10,"INE051C01011",0,0,19.5,3,"","","",0,0,0,10.8,7.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TOLANIBULK"
"3518","TORPHA","EQ","TORRENT PHARMACEUTICALS LTD",0.01,1,"","",0,5,"INE685A01028",3257.15,1772.05,3257.15,4.03,"","","",0,0,0,3525.5,2884.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TORNTPHARM"
"3529","426E23","GS","4.26% G-SEC. 17 MAY 23",0.01,1,"","",0,100,"IN0020210046",0,0,0,0,"","","",0,0,0,102.9,93.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","426GS2023"
"3530","AXIAAA","EQ","AXIS AAA BOND PLUS SDL ETF2026",0.01,1,"","",0,1,"INF846K01Z04",13.3,9.5,13.3,9.06,"","","",0,0,0,14.31,9.54,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AXISBPSETF"
"3531","TRAIN","EQ","TRANSPEK INDUSTRY LTD",0.01,1,"","",0,10,"INE687A01016",0,0,355,5,"","","",0,0,0,8.76,5.84,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TRANSPEK"
"3546","TTKPRE","EQ","TTK PRESTIGE LTD",0.01,1,"","",0,1,"INE690A01028",984,647.15,1264.65,0.51,"","","",0,0,0,1146.7,764.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TTKPRESTIG"
"3553","GREFIR","BE","EQUIPPP SOCIAL IMPACT TECH",0.01,1,"","",0,1,"INE217G01035",36.3,23.1,780,0.05,"","","",0,0,0,25.16,22.77,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EQUIPPP"
"356","BANPUN","EQ","BANK OF PUNJAB LTD",0.01,1,"","",0,10,"INE458A01012",0,0,46.3,8.25,"","","",0,0,0,52.95,35.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BANKPUNJAB"
"3563","ADAGRE","EQ","ADANI GREEN ENERGY LTD",0.01,1,"","",0,10,"INE364U01010",2174.1,815.55,3050,22.8,"","","",0,0,0,2282.3,1521.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ADANIGREEN"
"357","RELNIP","EQ","NIPPON LIFE IND ASSET MANAGEME",0.01,1,"","",0,10,"INE298J01013",685.9,306.05,685.9,127.2,"","","",0,0,0,789.9,526.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NAM-INDIA"
"3570","UCAFUE","EQ","UCAL LIMITED",0.01,1,"","",0,10,"INE139B01016",195.5,128.25,338.8,17.5,"","","",0,0,0,199.4,132.93,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UCAL"
"3577","ELESTE","BE","ELECTROSTEEL STEELS LIMITED",0.01,1,"","",0,10,"INE481K01021",46.45,1.05,46.45,1.05,"","","",0,0,0,32.55,29.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ELECTROSL"
"3579","UNILAB","EQ","UNICHEM LABORATORIES LTD",0.01,1,"","",0,2,"INE351A01035",615.65,392.8,615.65,3.85,"","","",0,0,0,682.65,455.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNICHEMLAB"
"3580","STAND4","SG","STATE DEVELOPMENT LOAN 19MY56",0.01,1,"","",0,100,"IN3120210031",0,0,0,0,"","","",0,0,0,96.18,87.02,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","696TN56"
"3582","UNIFLE","EQ","UNIFLEX CABLES LTD",0.01,1,"","",0,10,"INE146B01011",0,0,61,6,"","","",0,0,0,9.42,6.28,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNIFLEX"
"3586","MOKORN","EQ","MOKSH ORNAMENTS LIMITED",0.01,1,"","",0,2,"INE514Y01020",29.45,11.6,61.15,3.25,"","","",0,0,0,18.92,15.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOKSH"
"3607","UNICAB","EQ","UNIVERSAL CABLES LTD",0.01,1,"","",0,10,"INE279A01012",910,379.35,910,4.21,"","","",0,0,0,1030.35,686.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNIVCABLES"
"3608","AXIHEA","EQ","AXIS NIFTY HEALTHCARE ETF",0.01,1,"","",0,10,"INF846K01Z12",140.36,85.7,140.36,66,"","","",0,0,0,167.13,111.42,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AXISHCETF"
"3610","UNIWES","EQ","UNITED WESTERN BANK LTD",0.01,1,"","",0,10,"INE165A01013",0,0,67.44,5.25,"","","",0,0,0,31.1,20.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNIWESTBNK"
"3619","UPPGAN","EQ","UPPER GANGES SUGAR INDUSTRIES",0.01,1,"","",0,10,"INE018B01012",532,86,532,23.35,"","","",0,0,0,415.45,339.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UPERGANGES"
"3625","USHIND","EQ","USHA (INDIA) LTD",0.01,1,"","",0,10,"INE068A01019",0,0,47.5,0.9,"","","",0,0,0,1.14,0.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","USHAINDIA"
"3626","ICIHEA","EQ","ICICI PRU NIFTY HEALTHCARE ETF",0.01,1,"","",0,10,"INF109KC1Q72",145,92.14,145,71.99,"","","",0,0,0,167.79,111.86,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HEALTHIETF"
"3628","USHISP","EQ","USHA ISPAT (I) LTD",0.01,1,"","",0,10,"INE150A01015",0,0,142.5,4,"","","",0,0,0,9.36,6.24,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","USHAISPAT"
"3637","JUBLIF","EQ","JUBILANT PHARMOVA LIMITED",0.01,1,"","",0,1,"INE700A01033",800,318.75,1046.95,3.46,"","","",0,0,0,1033.4,689,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JUBLPHARMA"
"3640","VANDYE","EQ","VANAVIL DYES AND CHEMICAL",0.01,1,"","",0,10,"INE204B01018",0,0,85,25.05,"","","",0,0,0,48.6,32.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VANADYCHEM"
"3646","VARPO","EQ","VARDHMAN POLYTEX LIMITED",0.01,1,"","",0,1,"INE835A01029",12.3,4.89,13.2,0.17,"","","",0,0,0,10.16,9.19,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VARDMNPOLY"
"366","RAJOIL","BE","RAJ OIL MILLS LIMITED",0.01,1,"","",0,10,"INE294G01026",83.2,39.15,125.04,0.59,"","","",0,0,0,57.78,52.27,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ROML"
"3676","VESIND","EQ","VESUVIUS INDIA LTD",0.01,1,"","",0,10,"INE386A01015",5743.35,2978.15,5743.35,30.55,"","","",0,0,0,6236.5,4157.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VESUVIUS"
"368","BASF","EQ","BASF INDIA LIMITED",0.01,1,"","",0,10,"INE373A01013",6345,2430,6345,64.3,"","","",0,0,0,7368.7,4912.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BASF"
"3684","SOLACT","BE","SOLARA ACTIVE PHARMA SCIEN LTD",0.01,1,"","",0,10,"INE624Z01016",639.7,308.25,1713.94,123.94,"","","",0,0,0,689.85,624.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SOLARA"
"3694","VINTEL","EQ","VINDHYA TELELINKS LTD",0.01,1,"","",0,10,"INE707A01012",3230,1947.05,3230,15.2,"","","",0,0,0,3621.7,2414.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VINDHYATEL"
"3699","GAYHIG","BE","GAYATRI HIGHWAYS LIMITED",0.01,1,"","",0,2,"INE287Z01012",1.65,0.65,10.9,0.15,"","","",0,0,0,1.32,1.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GAYAHWS"
"3703","VIPIND","EQ","VIP INDUSTRIES LTD",0.01,1,"","",0,2,"INE054A01027",722.85,428.5,774.6,2.81,"","","",0,0,0,559.85,373.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VIPIND"
"371","BATIND","EQ","BATA INDIA LIMITED",0.01,1,"","",0,5,"INE176A01028",1771.45,1269,2262,11.55,"","","",0,0,0,1782.2,1458.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BATAINDIA"
"3715","VLSFIN","EQ","VLS FINANCE LIMITED",0.01,1,"","",0,10,"INE709A01018",337.15,167.1,337.15,3.05,"","","",0,0,0,372.4,248.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VLSFINANCE"
"3718","VOLTAS","EQ","VOLTAS LTD",0.01,1,"","",0,1,"INE226A01021",1560,780.25,1560,1.95,"","","",0,0,0,1690.3,1383,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VOLTAS"
"3721","TATCOM","EQ","TATA COMMUNICATIONS LIMITED",0.01,1,"","",0,10,"INE151A01013",2084.65,1543.4,2084.65,68.5,"","","",0,0,0,2167.9,1773.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TATACOMM"
"3724","VSTIND","EQ","VST INDUSTRIES LTD",0.01,1,"","",0,10,"INE710A01016",4849.75,3159,4849.75,50.2,"","","",0,0,0,5202.6,3468.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VSTIND"
"3729","TALLIF","BE","TALWALKARS HEALTHCLUBS LIMITED",0.01,1,"","",0,10,"INE627Z01019",0,0,173,0.55,"","","",0,0,0,1.1,0.99,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TALWGYM"
"3732","ANMIND","BE","ANMOL INDIA LIMITED",0.01,1,"","",0,10,"INE02AR01019",68,30,68,26.88,"","","",0,0,0,34.77,31.46,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ANMOL"
"3733","VYSBAN","EQ","ING VYSYA BANK LTD",0.01,1,"","",0,10,"INE166A01011",1055.25,537.85,1055.25,47.06,"","","",0,0,0,1232.4,821.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INGVYSYABK"
"3736","WALIND","EQ","WALCHANDNAGAR INDUSTRIES LTD",0.01,1,"","",0,2,"INE711A01022",418.89,93.05,1205.78,2.62,"","","",0,0,0,417.8,378.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WALCHANNAG"
"3739","WARTEA","EQ","WARREN TEA LTD",0.01,1,"","",0,10,"INE712A01012",0,0,175,49.25,"","","",0,0,0,71.1,47.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WARRENTEA"
"374","BAULOM","EQ","RAYBAN SUN OPTICS INDIA LIMITE",0.01,1,"","",0,10,"INE854A01012",0,0,189,21.75,"","","",0,0,0,56.7,37.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BAUSCHLOMB"
"3742","SGBT50","GB","2.50% SOV. GOLD BOND 25 MAY 29",0.01,1,"","",0,4777,"IN0020210053",0,0,7998,4500,"","","",0,0,0,8286.17,6779.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBMAY29I"
"3743","SGBT51","GB","2.50% SOV. GOLD BOND 1 JUN 29",0.01,1,"","",0,4842,"IN0020210061",0,0,7975,4561,"","","",0,0,0,8331.65,6816.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBJUN29II"
"3744","FINORG","EQ","FINE ORGANIC INDUSTRIES LTD",0.01,1,"","",0,5,"INE686Y01026",5958.85,4021,7328.75,735,"","","",0,0,0,6623.9,4416,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FINEORG"
"3745","WATERB","EQ","WATERBASE LIMITED",0.01,1,"","",0,10,"INE054C01015",93.15,56.1,164.45,1.35,"","","",0,0,0,89.88,59.92,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WATERBASE"
"3746","RELPP1","E1","RELIANCE IND LTD PP RS 5",0.01,1,"","",0,10,"IN9002A01032",0,0,2111.2,664.4,"","","",0,0,0,2057.85,1683.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RELIANCEP1"
"3757","VENIND","EQ","VENKYS INDIA LIMITED",0.01,1,"","",0,10,"INE398A01010",2314.9,1531,4725,8.28,"","","",0,0,0,2382.7,1588.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VENKEYS"
"3761","RITLIM","EQ","RITES LIMITED",0.01,1,"","",0,10,"INE320J01015",825.95,432.3,825.95,152,"","","",0,0,0,866,577.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RITES"
"3766","WHEIND","EQ","WHEELS INDIA LTD",0.01,1,"","",0,10,"INE715A01015",914.95,548,1347,17.18,"","","",0,0,0,984.6,656.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WHEELS"
"3772","WILMAG","EQ","WILLIAM MAGOR & COMPANY LIMITE",0.01,1,"","",0,10,"INE210A01017",49.4,19.55,146.1,4.7,"","","",0,0,0,43.96,29.31,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WILLAMAGOR"
"3776","INOWI","EQ","INOX WIND ENERGY LIMITED",0.01,1,"","",0,10,"INE0FLR01028",8775,2351,8775,189.6,"","","",0,0,0,9362.95,7660.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IWEL"
"3781","WIMPLA","EQ","WIM PLAST LTD",0.01,1,"","",0,10,"INE015B01018",0,0,129,24.79,"","","",0,0,0,36.9,24.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WIMPLAST"
"3787","WIPRO","EQ","WIPRO LTD",0.01,1,"","",0,2,"INE075A01022",579.9,375.05,739.85,0.66,"","","",0,0,0,573.7,469.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WIPRO"
"3799","WESCOA","EQ","WEST COAST PAPER MILLS LIMITED",0.01,1,"","",0,2,"INE976A01021",815,474.6,815,5.2,"","","",0,0,0,755.4,503.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WSTCSTPAPR"
"380","BOMBUR","EQ","BOMBAY BURMAH TRADING CORPN L",0.01,1,"","",0,2,"INE050A01025",2408,970.05,2408,6.12,"","","",0,0,0,2687.15,1791.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BBTC"
"3800","SGBT52","GB","2.50% SOV. GOLD BOND 8 JUN 29",0.01,1,"","",0,4889,"IN0020210087",0,0,8000,4571,"","","",0,0,0,8359.27,6839.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBJU29III"
"3807","VINLAB","EQ","VINEET LABORATORIES LIMITED",0.01,1,"","",0,10,"INE505Y01010",88.9,46.6,124,38.35,"","","",0,0,0,80.37,53.58,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VINEETLAB"
"381","SINI","EQ","SINTERCOM INDIA LIMITED",0.01,1,"","",0,10,"INE129Z01016",143.29,120.6,143.29,35.55,"","","",0,0,0,155.1,103.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SINTERCOM"
"3812","ZEEENT","EQ","ZEE ENTERTAINMENT ENTERPRISES",0.01,1,"","",0,1,"INE256A01028",299.7,125.5,822.5,3.5,"","","",0,0,0,170.12,113.41,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZEEL"
"3813","ARICAP","EQ","ARIHANT CAPITAL MARKETS LTD",0.01,1,"","",0,1,"INE420B01036",85.9,48.4,95.9,22.25,"","","",0,0,0,94.84,63.23,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ARIHANTCAP"
"3827","ZUAIND","EQ","ZUARI INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE217A01012",423.4,136.1,898,14.8,"","","",0,0,0,459.5,306.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZUARIIND"
"383","BHAELE","EQ","BHARAT ELECTRONICS LTD",0.01,1,"","",0,1,"INE263A01024",340.5,123.5,340.5,0.16,"","","",0,0,0,342.25,280.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BEL"
